Code Department;Code Municipality;Department;Municipality;Longitude;Latitude;TOTAL;Urban Area;Rural Area;;
47;47545;Magdalena;Pijiño del Carmen;-74.45821824;9.331953112;12093;5710;6383;;
47;47551;Magdalena;Pivijay;-74.61351795;10.46069324;37341;21777;15564;;
47;47555;Magdalena;Plato;-74.78468286;9.796769868;61766;47141;14625;;
47;47570;Magdalena;Puebloviejo;-74.28248423;10.99482965;29824;9897;19927;;
47;47605;Magdalena;Remolino;-74.71614047;10.70217005;11445;7375;4070;;
47;47660;Magdalena;Sabanas de San Angel;-74.2139389;10.03253601;15644;4559;11085;;
47;47675;Magdalena;Salamina;-74.79418892;10.49122904;10733;7151;3582;;
47;47692;Magdalena;San Sebastián de Buenavista;-74.35167514;9.24050525;19523;6071;13452;;
47;47703;Magdalena;San Zenón;-74.4989915;9.245060603;11681;1470;10211;;
47;47707;Magdalena;Santa Ana;-74.56765762;9.321837859;25438;13851;11587;;
47;47720;Magdalena;Santa Bárbara de Pinto;-74.70468582;9.432257137;10575;6616;3959;;
47;47745;Magdalena;Sitionuevo;-74.72016921;10.77540964;27128;14239;12889;;
47;47798;Magdalena;Tenerife;-74.8607752;9.897787141;13236;6511;6725;;
47;47960;Magdalena;Zapayán;-74.71687797;10.16829671;9895;3846;6049;;
47;47980;Magdalena;Zona Bananera;-74.14008184;10.76302682;68722;4415;64307;;
50;50001;Meta;Villavicencio;-73.62709204;4.1238615;531275;492052;39223;;
50;50006;Meta;Acacías;-73.76593665;3.990120663;88023;67906;20117;;
50;50110;Meta;Barranca de Upía;-72.96433381;4.570622971;6440;4425;2015;;
50;50124;Meta;Cabuyaro;-72.79197878;4.285923848;6062;2993;3069;;
50;50150;Meta;Castilla la Nueva;-73.6881296;3.828040352;14300;6154;8146;;
50;50223;Meta;Cubarral;-73.83921349;3.794089465;6963;4576;2387;;
50;50226;Meta;Cumaral;-73.48610878;4.269537766;22831;15006;7825;;
50;50245;Meta;El Calvario;-73.71332879;4.352622053;1776;590;1186;;
50;50251;Meta;El Castillo;-73.79401276;3.563834019;7977;3020;4957;;
50;50270;Meta;El Dorado;-73.835012;3.740004078;3888;1412;2476;;
50;50287;Meta;Fuente de Oro;-73.61798161;3.462868031;12129;6923;5206;;
50;50313;Meta;Granada;-73.70571533;3.546694724;68876;58293;10583;;
50;50318;Meta;Guamal;-73.77033863;3.880638599;14119;9609;4510;;
50;50325;Meta;Mapiripán;-72.13564487;2.896439137;7007;2471;4536;;
50;50330;Meta;Mesetas;-74.04368085;3.383924761;11159;4546;6613;;
50;50350;Meta;La Macarena;-73.78706882;2.17821427;26890;4723;22167;;
50;50370;Meta;Uribe;-74.35154535;3.239652997;9284;2128;7156;;
50;50400;Meta;Lejanías;-74.024022;3.525919845;11463;4823;6640;;
50;50450;Meta;Puerto Concordia;-72.76004759;2.623082153;8390;3420;4970;;
50;50568;Meta;Puerto Gaitán;-72.08307894;4.314487455;41513;20659;20854;;
50;50573;Meta;Puerto López;-72.95743626;4.093406425;30399;18575;11824;;
50;50577;Meta;Puerto Lleras;-73.37374343;3.269732439;10423;4087;6336;;
50;50590;Meta;Puerto Rico;-73.20651333;2.939743676;13061;6439;6622;;
50;50606;Meta;Restrepo;-73.56460418;4.260731994;18268;12190;6078;;
50;50680;Meta;San Carlos de Guaroa;-73.24140912;3.71053664;12296;6300;5996;;
50;50683;Meta;San Juan de Arama;-73.87583154;3.373727874;9118;4357;4761;;
50;50686;Meta;San Juanito;-73.67669903;4.458180005;1307;672;635;;
50;50689;Meta;San Martín;-73.69561782;3.701879876;26707;19458;7249;;
50;50711;Meta;Vistahermosa;-73.75116676;3.1257521;17778;7254;10524;;
52;52001;Nariño;Pasto;-77.27857635;1.212124365;392930;308095;84835;;
52;52019;Nariño;Albán;-77.08071233;1.474978015;9642;2691;6951;;
52;52022;Nariño;Aldana;-77.70035656;0.882181195;7392;1549;5843;;
52;52036;Nariño;Ancuyá;-77.51451329;1.263299977;8801;2147;6654;;
52;52051;Nariño;Arboleda;-77.13539889;1.503536564;8443;1172;7271;;
52;52079;Nariño;Barbacoas;-78.13989493;1.670345194;55633;12075;43558;;
52;52083;Nariño;Belén;-77.01566573;1.595676066;6322;3262;3060;;
52;52110;Nariño;Buesaco;-77.15647975;1.381434415;23908;6552;17356;;
52;52203;Nariño;Colón;-77.01977704;1.643874302;8526;1089;7437;;
52;52207;Nariño;Consaca;-77.46510211;1.207623056;13784;2146;11638;;
52;52210;Nariño;Contadero;-77.54940902;0.910457863;7270;1310;5960;;
52;52215;Nariño;Córdoba;-77.51789656;0.854564418;15516;3081;12435;;
52;52224;Nariño;Cuaspud;-77.72894683;0.862978103;9201;2708;6493;;
52;52227;Nariño;Cumbal;-77.79227662;0.906185361;36864;6835;30029;;
52;52233;Nariño;Cumbitara;-77.57814673;1.646845971;5948;1608;4340;;
52;52240;Nariño;Chachagüí;-77.28170144;1.36032802;15354;4332;11022;;
52;52250;Nariño;El Charco;-78.109849;2.477550593;22505;7234;15271;;
52;52254;Nariño;El Peñol;-77.43785937;1.452892601;7446;1340;6106;;
52;52256;Nariño;El Rosario;-77.33456556;1.742475705;12280;1781;10499;;
52;52258;Nariño;El Tablón de Gómez;-77.09673083;1.427054031;14342;1583;12759;;
52;52260;Nariño;El Tambo;-77.39020466;1.407643422;14283;5251;9032;;
52;52287;Nariño;Funes;-77.4489786;1.001135181;7222;3091;4131;;
52;52317;Nariño;Guachucal;-77.73158986;0.959743484;19450;3071;16379;;
52;52320;Nariño;Guaitarilla;-77.54968882;1.129632504;11582;4378;7204;;
52;52323;Nariño;Gualmatán;-77.56681512;0.91980291;7057;2994;4063;;
52;52352;Nariño;Iles;-77.5209759;0.969205287;7662;2133;5529;;
52;52354;Nariño;Imués;-77.49617816;1.055137709;7657;1016;6641;;
52;52356;Nariño;Ipiales;-77.64640075;0.827734241;116136;77343;38793;;
52;52378;Nariño;La Cruz;-76.97053174;1.601339314;18754;8018;10736;;
52;52381;Nariño;La Florida;-77.40643084;1.299192232;10104;1980;8124;;
52;52385;Nariño;La Llanada;-77.58071165;1.472636197;6492;3156;3336;;
52;52390;Nariño;La Tola;-78.19039205;2.398212191;7411;2928;4483;;
52;52399;Nariño;La Unión;-77.13115435;1.600268613;31858;12793;19065;;
52;52405;Nariño;Leiva;-77.30621378;1.934516214;9768;2967;6801;;
52;52411;Nariño;Linares;-77.52193996;1.351145073;10236;2230;8006;;
52;52418;Nariño;Los Andes;-77.52132596;1.494547405;9547;4376;5171;;
52;52427;Nariño;Magüi;-78.18106078;1.765313671;24705;7325;17380;;
52;52435;Nariño;Mallama;-77.86442829;1.14083897;8976;1218;7758;;
52;52473;Nariño;Mosquera;-78.45298541;2.507116414;11984;5677;6307;;
52;52480;Nariño;Nariño;-77.35797213;1.288978992;4364;2653;1711;;
52;52490;Nariño;Olaya Herrera;-78.32561871;2.347584488;25358;10859;14499;;
52;52506;Nariño;Ospina;-77.56606698;1.058491691;7105;1965;5140;;
52;52520;Nariño;Francisco Pizarro;-78.65818187;2.040809056;14193;5423;8770;;
52;52540;Nariño;Policarpa;-77.45926539;1.62813872;9897;2596;7301;;
52;52560;Nariño;Potosí;-77.57279178;0.806340417;10414;2097;8317;;
52;52565;Nariño;Providencia;-77.59659215;1.237691504;5572;1501;4071;;
52;52573;Nariño;Puerres;-77.50421065;0.885125175;8581;3451;5130;;
52;52585;Nariño;Pupiales;-77.63350443;0.867139628;17491;6192;11299;;
52;52612;Nariño;Ricaurte;-77.99544487;1.212931458;19631;2399;17232;;
52;52621;Nariño;Roberto Payán;-78.24566252;1.697744768;12667;3389;9278;;
52;52678;Nariño;Samaniego;-77.59445713;1.335351879;29414;9462;19952;;
52;52683;Nariño;Sandoná;-77.46956757;1.28613693;20773;10112;10661;;
52;52685;Nariño;San Bernardo;-77.04740277;1.514253666;9202;2595;6607;;
52;52687;Nariño;San Lorenzo;-77.21523165;1.503340987;18473;2180;16293;;
52;52693;Nariño;San Pablo;-77.01392439;1.669426894;15389;4051;11338;;
52;52694;Nariño;San Pedro de Cartago;-77.1191975;1.551658844;6843;849;5994;;
52;52696;Nariño;Santa Bárbara;-77.97908278;2.449548194;13427;3608;9819;;
52;52699;Nariño;Santacruz;-77.67702224;1.221985919;10796;1529;9267;;
52;52720;Nariño;Sapuyes;-77.62030027;1.037527856;7346;1436;5910;;
52;52786;Nariño;Taminango;-77.2802216;1.570047767;17854;3999;13855;;
52;52788;Nariño;Tangua;-77.39269418;1.094880515;13507;2763;10744;;
52;52835;Nariño;San Andrés de Tumaco;-78.76385415;1.80711725;253637;86320;167317;;
52;52838;Nariño;Túquerres;-77.61688638;1.085193359;44729;17302;27427;;
52;52885;Nariño;Yacuanquer;-77.40282382;1.114556241;10938;3326;7612;;
54;54001;Norte de Santander;Cúcuta;-72.5082562;7.905306295;711715;685445;26270;;
54;54003;Norte de Santander;Abrego;-73.2217344;8.081784141;31786;15896;15890;;
54;54051;Norte de Santander;Arboledas;-72.79887452;7.64297044;9605;2207;7398;;
54;54099;Norte de Santander;Bochalema;-72.64703809;7.612168052;8105;3038;5067;;
54;54109;Norte de Santander;Bucarasica;-72.86795437;8.041167343;6248;502;5746;;
54;54125;Norte de Santander;Cácota;-72.64205884;7.268705462;2781;913;1868;;
54;54128;Norte de Santander;Cachirá;-73.04874552;7.740905158;10995;1772;9223;;
54;54172;Norte de Santander;Chinácota;-72.60467824;7.600957669;17263;11083;6180;;
54;54174;Norte de Santander;Chitagá;-72.66543492;7.138122324;11564;4331;7233;;
54;54206;Norte de Santander;Convención;-73.33720845;8.470368933;18463;7417;11046;;
54;54223;Norte de Santander;Cucutilla;-72.77257191;7.538987137;8095;1502;6593;;
54;54239;Norte de Santander;Durania;-72.65860469;7.714779625;4541;2216;2325;;
54;54245;Norte de Santander;El Carmen;-73.44668712;8.510578756;13144;2196;10948;;
54;54250;Norte de Santander;El Tarra;-73.09484592;8.576771365;20093;8371;11722;;
54;54261;Norte de Santander;El Zulia;-72.60466818;7.938229487;26700;16307;10393;;
54;54313;Norte de Santander;Gramalote;-72.78683006;7.916581824;7295;2482;4813;;
54;54344;Norte de Santander;Hacarí;-73.14597535;8.321714562;9998;1339;8659;;
54;54347;Norte de Santander;Herrán;-72.48351934;7.506540865;6755;1204;5551;;
54;54377;Norte de Santander;Labateca;-72.49587415;7.298339256;6268;1619;4649;;
54;54385;Norte de Santander;La Esperanza;-73.32789745;7.639990913;11358;1660;9698;;
54;54398;Norte de Santander;La Playa;-73.23864867;8.212627106;7582;851;6731;;
54;54405;Norte de Santander;Los Patios;-72.50571256;7.833256289;89091;86266;2825;;
54;54418;Norte de Santander;Lourdes;-72.83251126;7.944519557;3954;1831;2123;;
54;54480;Norte de Santander;Mutiscua;-72.74713854;7.300280499;4163;796;3367;;
54;54498;Norte de Santander;Ocaña;-73.3558144;8.247453792;118273;106159;12114;;
54;54518;Norte de Santander;Pamplona;-72.64768144;7.37285018;50025;46013;4012;;
54;54520;Norte de Santander;Pamplonita;-72.63920376;7.43674668;5402;1091;4311;;
54;54553;Norte de Santander;Puerto Santander;-72.41031378;8.360945615;8502;7938;564;;
54;54599;Norte de Santander;Ragonvalia;-72.47670824;7.577861415;5899;2874;3025;;
54;54660;Norte de Santander;Salazar;-72.81312435;7.773671228;10205;3845;6360;;
54;54670;Norte de Santander;San Calixto;-73.20605269;8.40015189;12011;2008;10003;;
54;54673;Norte de Santander;San Cayetano;-72.62541163;7.875532739;6978;2288;4690;;
54;54680;Norte de Santander;Santiago;-72.71661777;7.86516264;3361;1749;1612;;
54;54720;Norte de Santander;Sardinata;-72.80075838;8.082013666;25142;9398;15744;;
54;54743;Norte de Santander;Silos;-72.75706248;7.204786615;6162;871;5291;;
54;54800;Norte de Santander;Teorama;-73.28740929;8.436377338;16193;2518;13675;;
54;54810;Norte de Santander;Tibú;-72.73591863;8.639548853;53586;19627;33959;;
54;54820;Norte de Santander;Toledo;-72.48510732;7.310031828;15440;5273;10167;;
54;54871;Norte de Santander;Villa Caro;-72.97365239;7.914278305;4996;2179;2817;;
54;54874;Norte de Santander;Villa del Rosario;-72.47006734;7.847487432;101952;98637;3315;;
63;63001;Quindio;Armenia;-75.68075076;4.535989502;295208;287245;7963;;
63;63111;Quindio;Buenavista;-75.73933006;4.360325225;3095;1212;1883;;
63;63130;Quindio;Calarca;-75.64908836;4.515281846;72783;56505;16278;;
63;63190;Quindio;Circasia;-75.63652823;4.617792043;28162;21025;7137;;
63;63212;Quindio;Córdoba;-75.68786636;4.392485449;5642;3363;2279;;
63;63272;Quindio;Filandia;-75.65868588;4.674145572;12066;6640;5426;;
63;63302;Quindio;Génova;-75.78981661;4.207477888;7516;4269;3247;;
63;63401;Quindio;La Tebaida;-75.78646018;4.453650416;33451;29752;3699;;
63;63470;Quindio;Montenegro;-75.75181224;4.562959743;36751;30130;6621;;
63;63548;Quindio;Pijao;-75.703317;4.33503789;5219;2977;2242;;
63;63594;Quindio;Quimbaya;-75.7650742;4.624386086;30751;24913;5838;;
63;63690;Quindio;Salento;-75.57084419;4.637156761;9260;3879;5381;;
66;66001;Risaralda;Pereira;-75.71712306;4.805680265;467269;385838;81431;;
66;66045;Risaralda;Apía;-75.94193069;5.105739367;12406;5453;6953;;
66;66075;Risaralda;Balboa;-75.96022168;4.945769195;6423;1518;4905;;
66;66088;Risaralda;Belén de Umbría;-75.86821852;5.200645376;24690;12460;12230;;
66;66170;Risaralda;Dosquebradas;-75.68246912;4.827187832;217178;204280;12898;;
66;66318;Risaralda;Guática;-75.7993628;5.316209512;12158;3558;8600;;
66;66383;Risaralda;La Celia;-76.00307565;5.002847301;7514;2881;4633;;
66;66400;Risaralda;La Virginia;-75.88405843;4.898666957;27923;27189;734;;
66;66440;Risaralda;Marsella;-75.73858326;4.935559519;16940;8521;8419;;
66;66456;Risaralda;Mistrató;-75.88286047;5.297059061;16950;3892;13058;;
66;66572;Risaralda;Pueblo Rico;-76.03066815;5.221912104;16156;2740;13416;;
66;66594;Risaralda;Quinchía;-75.7304126;5.34044568;27292;7209;20083;;
66;66682;Risaralda;Santa Rosa de Cabal;-75.62001066;4.867526454;77838;64297;13541;;
66;66687;Risaralda;Santuario;-75.96211553;5.072781139;12664;6328;6336;;
68;68001;Santander;Bucaramanga;-73.13259818;7.116267276;581130;570752;10378;;
68;68013;Santander;Aguada;-73.52323684;6.162237533;1855;313;1542;;
68;68020;Santander;Albania;-73.91385377;5.75887024;4129;597;3532;;
68;68051;Santander;Aratoca;-73.01784989;6.694439966;8229;2380;5849;;
68;68077;Santander;Barbosa;-73.61599887;5.932609875;31050;23249;7801;;
68;68079;Santander;Barichara;-73.22309933;6.634229273;10486;3113;7373;;
68;68081;Santander;Barrancabermeja;-73.84995698;7.064963864;203537;177272;26265;;
68;68092;Santander;Betulia;-73.28366913;6.899525365;5941;1313;4628;;
68;68101;Santander;Bolívar;-73.77134641;5.988952616;11287;1495;9792;;
68;68121;Santander;Cabrera;-73.2465029;6.592260802;1937;395;1542;;
68;68132;Santander;California;-72.9463583;7.347884751;2130;931;1199;;
68;68147;Santander;Capitanejo;-72.69919959;6.533179982;5505;3452;2053;;
68;68152;Santander;Carcasí;-72.62708287;6.628732408;4292;640;3652;;
68;68160;Santander;Cepitá;-72.97353646;6.753518402;2015;517;1498;;
68;68162;Santander;Cerrito;-72.69234535;6.844243582;6729;3329;3400;;
68;68167;Santander;Charalá;-73.14687039;6.284348897;12270;7218;5052;;
68;68169;Santander;Charta;-72.96879846;7.280820472;2888;716;2172;;
68;68176;Santander;Chima;-73.37374774;6.344351721;2875;810;2065;;
68;68179;Santander;Chipatá;-73.63711064;6.062520904;5075;637;4438;;
68;68190;Santander;Cimitarra;-73.95258212;6.320681867;32947;13943;19004;;
68;68207;Santander;Concepción;-72.69459425;6.768836528;5738;2780;2958;;
68;68209;Santander;Confines;-73.24055388;6.35732749;3159;687;2472;;
68;68211;Santander;Contratación;-73.47442637;6.290561328;3679;2798;881;;
68;68217;Santander;Coromoro;-73.04081675;6.294994914;5015;723;4292;;
68;68229;Santander;Curití;-73.06939052;6.605106785;12717;4577;8140;;
68;68235;Santander;El Carmen de Chucurí;-73.51126774;6.697911451;20916;2821;18095;;
68;68245;Santander;El Guacamayo;-73.49689291;6.245119007;2167;677;1490;;
68;68250;Santander;El Peñón;-73.81691092;6.054277046;5279;712;4567;;
68;68255;Santander;El Playón;-73.20287793;7.470719593;13713;7037;6676;;
68;68264;Santander;Encino;-73.09873802;6.137402497;2552;526;2026;;
68;68266;Santander;Enciso;-72.69964704;6.66803389;3461;849;2612;;
68;68271;Santander;Florián;-73.97142307;5.804666368;5562;1218;4344;;
68;68276;Santander;Floridablanca;-73.09903262;7.072360403;291935;280025;11910;;
68;68296;Santander;Galán;-73.28776473;6.638415002;2886;812;2074;;
68;68298;Santander;Gambita;-73.34418354;5.945981203;4021;653;3368;;
68;68307;Santander;Girón;-73.16825587;7.072775109;160403;141107;19296;;
68;68318;Santander;Guaca;-72.85632201;6.876563452;5916;1508;4408;;
68;68320;Santander;Guadalupe;-73.41929203;6.245846765;4511;1693;2818;;
68;68322;Santander;Guapotá;-73.32069909;6.308588013;2375;665;1710;;
68;68324;Santander;Guavatá;-73.7008021;5.954136076;4230;1027;3203;;
68;68327;Santander;Güepsa;-73.57532595;6.024849176;5114;3071;2043;;
68;68344;Santander;Hato;-73.30814481;6.542963886;2328;657;1671;;
68;68368;Santander;Jesús María;-73.78332817;5.876543464;3342;719;2623;;
68;68370;Santander;Jordán;-73.09605306;6.732727095;1314;99;1215;;
68;68377;Santander;La Belleza;-73.96562587;5.859549848;6198;1696;4502;;
68;68385;Santander;Landázuri;-73.81108528;6.218748615;10384;3182;7202;;
68;68397;Santander;La Paz;-73.58959003;6.178509326;4953;756;4197;;
68;68406;Santander;Lebríja;-73.21955144;7.113356081;41835;22732;19103;;
68;68418;Santander;Los Santos;-73.10265667;6.755175194;14106;1643;12463;;
68;68425;Santander;Macaravita;-72.59310546;6.506580428;2171;280;1891;;
68;68432;Santander;Málaga;-72.7323798;6.703058458;20945;18091;2854;;
68;68444;Santander;Matanza;-73.01556564;7.323175124;4976;1445;3531;;
68;68464;Santander;Mogotes;-72.96981379;6.475209953;10527;4135;6392;;
68;68468;Santander;Molagavita;-72.80947223;6.674357231;4137;620;3517;;
68;68498;Santander;Ocamonte;-73.12256304;6.33998773;5661;809;4852;;
68;68500;Santander;Oiba;-73.29978602;6.265175133;10800;4791;6009;;
68;68502;Santander;Onzaga;-72.81675984;6.344093685;4183;1232;2951;;
68;68522;Santander;Palmar;-73.29109018;6.537789332;1361;467;894;;
68;68524;Santander;Palmas del Socorro;-73.28776397;6.406138656;2535;779;1756;;
68;68533;Santander;Páramo;-73.17039954;6.416592378;4654;1251;3403;;
68;68547;Santander;Piedecuesta;-73.05466085;6.997475804;170625;139273;31352;;
68;68549;Santander;Pinchote;-73.17291432;6.53206027;5162;1072;4090;;
68;68572;Santander;Puente Nacional;-73.6781341;5.877962665;14654;5440;9214;;
68;68573;Santander;Puerto Parra;-74.05609429;6.650806702;7640;2605;5035;;
68;68575;Santander;Puerto Wilches;-73.89933402;7.349066144;32791;16175;16616;;
68;68615;Santander;Rionegro;-73.15014691;7.265010486;26438;6338;20100;;
68;68655;Santander;Sabana de Torres;-73.49905016;7.391911944;33055;22512;10543;;
68;68669;Santander;San Andrés;-72.84880424;6.812310152;8683;3121;5562;;
68;68673;Santander;San Benito;-73.50938735;6.126244581;2950;277;2673;;
68;68679;Santander;San Gil;-73.1368815;6.555609467;56037;49050;6987;;
68;68682;Santander;San Joaquín;-72.86763812;6.427547936;2241;819;1422;;
68;68684;Santander;San José de Miranda;-72.73361596;6.658994797;4367;889;3478;;
68;68686;Santander;San Miguel;-72.64415509;6.575625393;2531;629;1902;;
68;68689;Santander;San Vicente de Chucurí;-73.41102393;6.880382935;33133;12288;20845;;
68;68705;Santander;Santa Bárbara;-72.90733628;6.990510681;2401;265;2136;;
68;68720;Santander;Santa Helena del Opón;-73.61679327;6.33964535;3389;768;2621;;
68;68745;Santander;Simacota;-73.33736767;6.443471137;10042;2185;7857;;
68;68755;Santander;Socorro;-73.26119642;6.463855516;32158;26232;5926;;
68;68770;Santander;Suaita;-73.43841636;6.103542295;10031;2136;7895;;
68;68773;Santander;Sucre;-73.79097463;5.918743412;7202;550;6652;;
68;68780;Santander;Suratá;-72.98423197;7.366579569;3975;909;3066;;
68;68820;Santander;Tona;-72.96601826;7.202735241;7373;538;6835;;
68;68855;Santander;Valle de San José;-73.14373727;6.447789687;6084;2408;3676;;
68;68861;Santander;Vélez;-73.66629907;6.010953449;24356;13159;11197;;
68;68867;Santander;Vetas;-72.87104088;7.309810023;2114;729;1385;;
68;68872;Santander;Villanueva;-73.17430669;6.670077672;7873;4564;3309;;
68;68895;Santander;Zapatoca;-73.26791008;6.8143389;9466;6274;3192;;
70;70001;Sucre;Sincelejo;-75.39548356;9.302333104;277773;249323;28450;;
70;70110;Sucre;Buenavista;-74.973015;9.319857278;10441;8317;2124;;
70;70124;Sucre;Caimito;-75.11714082;8.789323934;15231;3821;11410;;
70;70204;Sucre;Coloso;-75.35325675;9.494192858;8623;3832;4791;;
70;70215;Sucre;Corozal;-75.29316717;9.319105571;67371;51372;15999;;
70;70221;Sucre;Coveñas;-75.6918671;9.402463394;18250;10856;7394;;
70;70230;Sucre;Chalán;-75.31269631;9.545351624;4466;2853;1613;;
70;70233;Sucre;El Roble;-75.1988311;9.099531847;9944;4340;5604;;
70;70235;Sucre;Galeras;-75.04942002;9.159672619;21982;11997;9985;;
70;70265;Sucre;Guaranda;-74.53834542;8.464847043;17713;7122;10591;;
70;70400;Sucre;La Unión;-75.2760558;8.85397531;12349;5934;6415;;
70;70418;Sucre;Los Palmitos;-75.26874889;9.380228408;22880;11137;11743;;
70;70429;Sucre;Majagual;-74.6281014;8.540712996;36650;10205;26445;;
70;70473;Sucre;Morroa;-75.30619978;9.331319381;15061;9031;6030;;
70;70508;Sucre;Ovejas;-75.22908444;9.526687239;22871;11409;11462;;
70;70523;Sucre;Palmito;-75.54125915;9.333108298;14114;4905;9209;;
70;70670;Sucre;Sampués;-75.38019123;9.183205955;46455;23452;23003;;
70;70678;Sucre;San Benito Abad;-75.03116081;8.92997106;28673;5966;22707;;
70;70702;Sucre;San Juan de Betulia;-75.24356454;9.273065988;13535;6907;6628;;
70;70708;Sucre;San Marcos;-75.1323976;8.664828891;57672;32275;25397;;
70;70713;Sucre;San Onofre;-75.5230307;9.736932014;49633;19008;30625;;
70;70717;Sucre;San Pedro;-75.0634897;9.395963637;18590;12204;6386;;
70;70742;Sucre;San Luis de Sincé;-75.14603305;9.244195993;30773;22672;8101;;
70;70771;Sucre;Sucre;-74.72322511;8.811740746;29552;7205;22347;;
70;70820;Sucre;Santiago de Tolú;-75.58129872;9.525473229;32922;26401;6521;;
70;70823;Sucre;Tolú Viejo;-75.44082177;9.451844699;21339;6545;14794;;
73;73001;Tolima;Ibagué;-75.19371478;4.439608991;529635;492554;37081;;
73;73024;Tolima;Alpujarra;-74.93286382;3.391731289;4544;1991;2553;;
73;73026;Tolima;Alvarado;-74.95355714;4.567343598;8697;3236;5461;;
73;73030;Tolima;Ambalema;-74.76444089;4.782633993;6657;5261;1396;;
73;73043;Tolima;Anzoátegui;-75.09645074;4.627473618;10217;1469;8748;;
73;73055;Tolima;Armero;-74.884413;5.030678392;12696;8184;4512;;
73;73067;Tolima;Ataco;-75.38253426;3.590635737;19330;4820;14510;;
73;73124;Tolima;Cajamarca;-75.43548526;4.436672762;18471;9461;9010;;
73;73148;Tolima;Carmen de Apicalá;-74.71616942;4.147912057;10117;7627;2490;;
73;73152;Tolima;Casabianca;-75.12096615;5.078464508;6373;1720;4653;;
73;73168;Tolima;Chaparral;-75.48074305;3.723068376;50367;28615;21752;;
73;73200;Tolima;Coello;-74.89846435;4.28727555;8248;1482;6766;;
73;73217;Tolima;Coyaima;-75.1938783;3.79802798;22813;3836;18977;;
73;73226;Tolima;Cunday;-74.69222722;4.059259258;8745;2397;6348;;
73;73236;Tolima;Dolores;-74.89684475;3.539036003;8359;3503;4856;;
73;73268;Tolima;Espinal;-74.88544976;4.151314221;70494;50664;19830;;
73;73270;Tolima;Falan;-74.95300717;5.123103863;7693;1764;5929;;
73;73275;Tolima;Flandes;-74.81876746;4.27637165;28389;24551;3838;;
73;73283;Tolima;Fresno;-75.03562715;5.153638261;31069;15713;15356;;
73;73319;Tolima;Guamo;-74.96812715;4.031003906;32940;16656;16284;;
73;73347;Tolima;Herveo;-75.17715109;5.080227525;7363;2179;5184;;
73;73349;Tolima;Honda;-74.74157797;5.201508899;24693;23658;1035;;
73;73352;Tolima;Icononzo;-74.53197619;4.176436205;11887;3595;8292;;
73;73408;Tolima;Lérida;-74.91063436;4.862025346;18574;13735;4839;;
73;73411;Tolima;Líbano;-75.06342093;4.923442374;36773;23605;13168;;
73;73443;Tolima;Mariquita;-74.88929482;5.199691183;37770;27907;9863;;
73;73449;Tolima;Melgar;-74.6298504;4.208154892;36536;29749;6787;;
73;73461;Tolima;Murillo;-75.17078682;4.875071014;4113;1758;2355;;
73;73483;Tolima;Natagaima;-75.093478;3.624858538;14835;7841;6994;;
73;73504;Tolima;Ortega;-75.2226011;3.934916387;34607;6946;27661;;
73;73520;Tolima;Palocabildo;-75.02219757;5.120971969;9730;3000;6730;;
73;73547;Tolima;Piedras;-74.87807399;4.543908286;6711;2280;4431;;
73;73555;Tolima;Planadas;-75.64396147;3.19766147;25764;6736;19028;;
73;73563;Tolima;Prado;-74.92745557;3.751013234;8498;3745;4753;;
73;73585;Tolima;Purificación;-74.92864619;3.859379857;23536;13186;10350;;
73;73616;Tolima;Rioblanco;-75.64438767;3.52986323;22771;3724;19047;;
73;73622;Tolima;Roncesvalles;-75.60600233;4.01159776;5459;1875;3584;;
73;73624;Tolima;Rovira;-75.2408683;4.238932685;21674;10080;11594;;
73;73671;Tolima;Saldaña;-75.016069;3.926792658;14435;8502;5933;;
73;73675;Tolima;San Antonio;-75.48090671;3.912976052;12896;4351;8545;;
73;73678;Tolima;San Luis;-75.09578719;4.133720614;13553;3765;9788;;
73;73686;Tolima;Santa Isabel;-75.09793439;4.713605767;5769;2171;3598;;
73;73770;Tolima;Suárez;-74.83188311;4.048884259;3813;1539;2274;;
73;73854;Tolima;Valle de San Juan;-75.11566923;4.197493673;5345;2104;3241;;
73;73861;Tolima;Venadillo;-74.92917085;4.717966593;12817;8639;4178;;
73;73870;Tolima;Villahermosa;-75.1177291;5.030452282;9283;3364;5919;;
73;73873;Tolima;Villarrica;-74.60029555;3.936745138;5128;1968;3160;;
76;76001;Valle del Cauca;Cali;-76.52156515;3.414414305;2227642;2172527;55115;;
76;76020;Valle del Cauca;Alcalá;-75.77981387;4.674989542;14062;10398;3664;;
76;76036;Valle del Cauca;Andalucía;-76.1679212;4.171724416;22436;17413;5023;;
76;76041;Valle del Cauca;Ansermanuevo;-75.99198067;4.794922714;17448;10285;7163;;
76;76054;Valle del Cauca;Argelia;-76.11990571;4.726946265;5397;2852;2545;;
76;76100;Valle del Cauca;Bolívar;-76.18357386;4.337842204;16021;4414;11607;;
76;76109;Valle del Cauca;Buenaventura;-77.0117402;3.875802437;308188;235064;73124;;
76;76111;Valle del Cauca;Guadalajara de Buga;-76.29896113;3.900823544;127545;110905;16640;;
76;76113;Valle del Cauca;Bugalagrande;-76.15680774;4.208331592;24318;12670;11648;;
76;76122;Valle del Cauca;Caicedonia;-75.83031805;4.334609694;28825;23840;4985;;
76;76126;Valle del Cauca;Calima;-76.48439175;3.933524463;18054;11469;6585;;
76;76130;Valle del Cauca;Candelaria;-76.34642891;3.407766466;91825;23579;68246;;
